"visit_id","customer_id","store_id","product_id","visit_page_date","add_to_cart_date","start_checkout_date","finish_checkout_date","paid_date","discount"
"85B274F40E0B","36A85B9F8A96","C3FDD6842E90","produto070","2021-08-14","2021-08-14","2021-08-31","2021-08-31","2021-08-31",-0.17
"7663324714BF","6576CCA72236","B1025178D9A0","produto033","2021-06-25",NULL,NULL,NULL,NULL,0
"2B5822530A3B","499145B5BFD3","AF88B5449B91","produto005","2020-11-19",NULL,NULL,NULL,NULL,-0.21
"BEDC77B84049","0808AC97847B","37ADB9FE67E8","produto019","2021-07-22",NULL,NULL,NULL,NULL,-0.12
"9291C1F8851A","33C54445B25F","1E34CD84CCA8","produto005","2021-08-16","2021-08-16",NULL,NULL,NULL,-0.29
"7C6C23715989","70B0BDEF001C","1B1ED006171D","produto070","2021-06-25","2021-06-25",NULL,NULL,NULL,-0.04
"C13BA5359A6E","489EBEE6BDCA","FC334440F8EB","produto006","2021-07-31",NULL,NULL,NULL,NULL,-0.07
"9B92434F7939","E6A489BC5703","47DAFB5544F8","produto118","2021-07-28","2021-07-28",NULL,NULL,NULL,-0.18
"E43B86DEF66B","2952152432BD","ABBFF2284F9A","produto038","2021-07-17",NULL,NULL,NULL,NULL,-0.21
"77B3787D75C7","858B72311CEC","8D63A7EACA2A","produto011","2021-08-23",NULL,NULL,NULL,NULL,-0.13
"2D0748C2BC73","D9897E3A30AE","BEB3D463B15A","produto042","2020-11-11","2020-11-11","2020-11-12","2020-11-12","2020-11-12",-0.17
"B554377FD9BF","39ABE1DE7689","408D3A7F1887","produto059","2021-05-14","2021-05-14",NULL,NULL,NULL,-0.09
"ACD8C64E7F7E","FC7EF3AA9CF8","69A42BBB346A","produto018","2021-06-17",NULL,NULL,NULL,NULL,-0.14
"390CE1D41ABC","9E5A27C68D35","01F4166759C0","produto107","2021-07-27","2021-07-27","2021-07-31","2021-08-02","2021-08-02",-0.08
"27A07A8D9CB6","4A6D1E96470E","832FD2EAA33E","produto002","2021-05-15",NULL,NULL,NULL,NULL,-0.17
"9B3E48DD5A83","BCE4FAF2447C","EAAC1E5E8696","produto003","2021-05-12","2021-05-12","2021-05-14","2021-05-15","2021-05-17",-0.14
"981369B6592E","8CEB5F03033E","1F7A9479AE6F","produto024","2021-04-26",NULL,NULL,NULL,NULL,-0.37
"4DFCD5B22AE1","96B7C5397797","9A0BFC554E31","produto058","2020-12-22","2020-12-22",NULL,NULL,NULL,-0.15
"2390A7B82295","50B6A401F128","D8E27A48F878","produto006","2021-08-26",NULL,NULL,NULL,NULL,-0.31
"EA36B730106C","E4CA3CA4063E","D772B187980F","produto062","2021-02-23",NULL,NULL,NULL,NULL,-0.24
"616D6C103F43","2B8FAEED482F","E69B31E700C6","produto003","2021-08-20",NULL,NULL,NULL,NULL,-0.09
"A509AB59E894","62EDBCD4A399","841DFEA449B3","produto009","2021-05-04","2021-05-04",NULL,NULL,NULL,-0.08
"9759C375E156","0814ADFB5627","69BA4B182B0E","produto006","2020-11-17","2020-11-17",NULL,NULL,NULL,-0.27
"52E45101CF77","47A5B887464A","CDBF2D8A11BE","produto008","2021-07-12",NULL,NULL,NULL,NULL,-0.18
"F820D57E9A18","8662808BD4C4","8D806097B7BF","produto018","2021-02-04","2021-02-04","2021-02-05","2021-02-08","2021-02-08",-0.1
"7F5702883162","9AC83399C4A8","FB940E5F46E6","produto003","2021-08-02",NULL,NULL,NULL,NULL,-0.16
"96D1B47E5F91","C7879D759F56","E2E576CD6697","produto071","2020-11-19","2020-11-19",NULL,NULL,NULL,-0.19
"02A69568299C","70AF1E871877","9DEFB94D6DEF","produto005","2021-08-05","2021-08-05",NULL,NULL,NULL,-0.02
"5A6758A94E93","B9C969E7F66E","3AF2EDBAE45C","produto031","2021-07-13","2021-07-13",NULL,NULL,NULL,-0.15
"2EC9DA86C0A7","CAFEFAE98997","A35199D200DB","produto128","2021-05-21","2021-05-21",NULL,NULL,NULL,-0.09
"4E7D9434C90A","F89DA9653E3A","1B1ED006171D","produto028","2021-07-08","2021-07-08",NULL,NULL,NULL,-0.12
"E625849A63A1","485C7477B50A","C50926F13F1D","produto098","2020-12-10",NULL,NULL,NULL,NULL,-0.1
"EB798529F054","FCE3942317DB","46792FFCB461","produto001","2021-08-10","2021-08-10","2021-08-13","2021-08-13","2021-08-13",-0.19
"F19B281F2DB1","C067A19D45CF","CDEA60017349","produto078","2021-08-04","2021-08-04",NULL,NULL,NULL,-0.22
"5B5187815FF5","5E2FB152AF95","5382D632933A","produto002","2021-08-05","2021-08-05","2021-08-09","2021-08-09","2021-08-09",-0.22
"80448B73607A","7E6172D11315","64358DFC8E72","produto130","2021-04-14",NULL,NULL,NULL,NULL,-0.08
"1F4D69A8B071","B9B0A21AF358","4D117596D558","produto002","2021-04-26","2021-04-26",NULL,NULL,NULL,-0.39
"B4E89F931199","A8E6CB66F12D","2BE99A98164B","produto011","2021-08-12","2021-08-12",NULL,NULL,NULL,-0.02
"76E4F02FBBF0","527DB7EF46BE","F0AED731FCC0","produto042","2021-06-07","2021-06-07",NULL,NULL,NULL,-0.15
"7E625C8F150E","2349D73FE0AF","569F05CB0D10","produto071","2021-05-24","2021-05-24",NULL,NULL,NULL,-0.04
"D5B7DFE7B01D","EC96C50916FC","D1B334E26CEB","produto057","2021-04-22","2021-04-22",NULL,NULL,NULL,-0.22
"5BE5BF86ADC3","834F5038CF33","76F8E1E75308","produto006","2021-08-07","2021-08-07","2021-08-24","2021-08-24","2021-08-24",-0.13
"265CB2C49FB3","CF023D618AF9","F76D41A8A051","produto025","2021-05-18",NULL,NULL,NULL,NULL,-0.16
"1698944CC54C","2CD79662DF6D","6E9EAA47493D","produto035","2021-07-13","2021-07-13",NULL,NULL,NULL,-0.15
"F061FD21C822","649311462FE7","0192F300F805","produto102","2021-08-16","2021-08-16","2021-08-18","2021-08-18","2021-08-18",-0.16
"193D1F56B110","DD70EA41A86F","41B784638C98","produto038","2021-02-16","2021-02-19",NULL,NULL,NULL,-0.03
"322C1686CEFE","4F16FA603E47","64358DFC8E72","produto006","2021-05-21","2021-05-21",NULL,NULL,NULL,-0.34
"7F8667FF9A9D","7E5EED19012B","C13030FA66EF","produto033","2021-04-29","2021-04-29",NULL,NULL,NULL,-0.23
"8D7F271CD9B0","75CE0F51210E","138B99147AF8","produto025","2021-02-24","2021-02-24",NULL,NULL,NULL,-0.02
"A7B7AB5DDA30","98325D94D733","C2E40FCEB847","produto010","2020-12-07",NULL,NULL,NULL,NULL,-0.06
"8B3A4EA7F750","A5E61889CC0C","4C8D9A3977E7","produto028","2021-08-07",NULL,NULL,NULL,NULL,-0.07
"C0EDF1160571","53B61AC64D53","9FDF7A1EE78E","produto002","2021-06-30","2021-06-30",NULL,NULL,NULL,-0.11
"E569B9B7612F","E92943FF3346","1DE4E5A259B3","produto024","2021-07-07",NULL,NULL,NULL,NULL,-0.01
"F49ED0B7D21E","EF61FF9A67A6","AC6197F278F1","produto118","2021-07-07","2021-07-07","2021-07-09","2021-07-13","2021-07-13",-0.19
"B3579D82B15D","F4BC17E6505D","F96D544EE983","produto118","2021-04-10",NULL,NULL,NULL,NULL,-0.22
"ED1BDE7774D5","E905E8D16B6A","C542ED4B62D6","produto042","2021-08-07","2021-08-07",NULL,NULL,NULL,-0.18
"510BB110CA0F","9161F58BA181","C156438903FD","produto038","2021-07-30","2021-07-30","2021-08-02","2021-08-02","2021-08-06",-0.17
"02CFD0971CC5","CA3DC07CB9E4","9391DA3104C7","produto018","2021-04-06",NULL,NULL,NULL,NULL,-0.21
"D354BD502947","3A70B8143F6F","DCC4BE132109","produto032","2021-08-13","2021-08-13",NULL,NULL,NULL,-0.15
"B77F01CBBC68","7D657CD1C644","9DEFB94D6DEF","produto005","2021-06-29","2021-06-29",NULL,NULL,NULL,-0.06
"E897FE82AEA4","C3605C2E1479","8EC611E625E9","produto086","2021-08-04","2021-08-04",NULL,NULL,NULL,-0.64
"C4C669A2BF08","447DCF98AC12","2698AEA714DF","produto062","2021-02-17","2021-02-17",NULL,NULL,NULL,-0.07
"8EE03A4B63B4","1EE3BA05A497","49C5481F4645","produto022","2021-08-04","2021-08-04",NULL,NULL,NULL,-0.1
"051742188D88","87A181BAE8CE","678392C505D3","produto178","2021-08-06","2021-08-06","2021-08-24","2021-08-24","2021-08-24",-0.05
"124F6CD3D39C","287C9556176F","D69535F1B0D0","produto140","2021-04-14","2021-04-14","2021-05-07","2021-05-09","2021-05-10",-0.29
"2A5837A85FC4","52835133BC47","E443A1BA142C","produto003","2021-07-13","2021-07-13","2021-07-21","2021-07-30","2021-07-30",-0.03
"AFB963D9943A","CBC9808ACDD6","DE791D6B9C92","produto070","2021-07-07","2021-07-07","2021-07-09","2021-07-12","2021-07-12",-0.18
"842CAEBA5F8A","DE787C5C0F9F","BB7613E74FD5","produto009","2021-05-18","2021-05-18",NULL,NULL,NULL,-0.01
"A486B0B55773","A8BF7D66BD24","3A1E00CADFC5","produto071","2021-03-05","2021-03-05","2021-03-05",NULL,NULL,-0.04
"8546281B3910","615A8BDC3AE3","A35199D200DB","produto001","2021-02-05",NULL,NULL,NULL,NULL,-0.22
"824E9301E271","395974A634CB","B4EFE14F5B5C","produto030","2021-06-01","2021-06-01",NULL,NULL,NULL,-0.09
"CC64A6920165","9ECD5525B3C9","DD8B9E9B26D1","produto025","2021-04-29","2021-04-29",NULL,NULL,NULL,-0.11
"9FD59F4F60D8","2F977A757CA9","99757BA7B85E","produto027","2021-08-23",NULL,NULL,NULL,NULL,-0.2
"B1FCF152374B","8BBECAFF09B8","1DE4E5A259B3","produto118","2021-08-05","2021-08-05",NULL,NULL,NULL,-0.37
"DE1269B02E9D","DA97E6070778","41B784638C98","produto080","2021-01-30",NULL,NULL,NULL,NULL,-0.19
"764A4D19061F","C37B72D76936","15CA19CD5DDE","produto024","2021-07-19","2021-07-19","2021-07-20","2021-07-22","2021-07-22",0
"13C2E88663D3","E42A3A8A9F9D","3447BB26785C","produto218","2021-01-29",NULL,NULL,NULL,NULL,-0.15
"F4B8119F030E","2AC6B18AA660","E422353E1FE6","produto104","2021-05-14","2021-05-14","2021-05-15","2021-05-15","2021-06-08",-0.13
"54ED588A9D11","8ED7A0FC6DD3","41B784638C98","produto037","2021-07-13",NULL,NULL,NULL,NULL,-0.19
"5F82D9414B66","A7AF6CB8547E","65B68766F1EB","produto118","2021-05-28","2021-05-28",NULL,NULL,NULL,-0.45
"5BA44958C7F6","8395C047E169","F526AFD3B2FF","produto031","2021-06-09","2021-06-09",NULL,NULL,NULL,-0.18
"106F7069B93E","875B5C43BA2F","B5648DFF2633","produto007","2021-06-17","2021-06-17",NULL,NULL,NULL,-0.02
"EF5379A4C562","4025D1758E7A","C807F81BB4F6","produto159","2021-08-26","2021-08-26","2021-08-27","2021-08-28","2021-08-28",-0.2
"838B4A312117","7E42856807F4","719BA99F6E1B","produto003","2021-08-09","2021-08-09","2021-08-10",NULL,NULL,-0.05
"717797FF5773","581FEEB3847D","832FD2EAA33E","produto011","2021-07-14","2021-07-14","2021-07-16","2021-07-16","2021-07-20",-0.08
"7DF6FD43FAC0","42C9EE9BC249","721B164E49C8","produto030","2021-08-27","2021-08-27",NULL,NULL,NULL,-0.34
"CC2ACCD48390","FCD2BADE04BC","E7C7AF2F5BA7","produto063","2020-11-05","2020-11-05",NULL,NULL,NULL,-0.11
"5C1839F9B656","405AE225DCAA","9AC21BD7B535","produto074","2021-05-10","2021-05-10",NULL,NULL,NULL,-0.1
"8A67095C7D13","B80C1241B4C2","316447F0ED7C","produto024","2021-07-17",NULL,NULL,NULL,NULL,-0.26
"252AEA4AED59","B4C4805BE4A8","4FE3A2AA652C","produto062","2021-07-05","2021-07-05",NULL,NULL,NULL,-0.1
"7D87F69F1092","167E22FA0AC2","9FA44C56D635","produto002","2021-06-04","2021-06-04",NULL,NULL,NULL,-0.05
"54C59D2DBECF","A54034F71393","B7A247B20602","produto003","2021-05-05","2021-05-05","2021-05-25","2021-05-26","2021-05-26",-0.33
"794C609B2F41","20537BC82B75","6135B27D1F1A","produto071","2021-06-06",NULL,NULL,NULL,NULL,-0.16
"60A72611EDF5","468FAD3F18A6","DF66CD2ADEA7","produto001","2020-12-03","2020-12-03",NULL,NULL,NULL,-0.11
"60E869AAE2CF","1DC680662E53","98212CD92DC8","produto018","2021-08-25",NULL,NULL,NULL,NULL,-0.11
"3278272FBE17","0FA9B35F3DA0","38F04C983F40","produto040","2021-07-10","2021-07-10",NULL,NULL,NULL,-0.09
"2CD44544BB56","FC2EBD08FCE8","BB7FD7EEECAD","produto021","2021-07-08",NULL,NULL,NULL,NULL,-0.23
"F82B72FFB793","FF3D61E177DD","FB840CE70EAB","produto003","2021-03-25",NULL,NULL,NULL,NULL,-0.22
"7FFB7C8FF03F","9AF32E8D7FEE","BF580E604866","produto021","2021-07-05",NULL,NULL,NULL,NULL,-0.23
"6E6ADBA808C1","DB5E7ADAE45E","71CC76D33BA5","produto018","2020-12-18","2020-12-18",NULL,NULL,NULL,-0.17
"DFA895B26290","8AA1A563B65A","6D4EDA91AD86","produto080","2021-08-31",NULL,NULL,NULL,NULL,-0.15
"FEFC247E0B3E","34926A220C57","F352FAF79A00","produto006","2021-06-26","2021-06-26","2021-06-30","2021-07-01","2021-07-01",-0.04
"B819B0D8846A","B91AEA1A38B2","D75FB416C063","produto006","2021-03-23",NULL,NULL,NULL,NULL,-0.13
"DA7C213BB438","9AFD4A18B367","6F6D8D792235","produto049","2021-06-08",NULL,NULL,NULL,NULL,-0.07
"1A1F6BE609DF","C5C5C7A576F8","1B1ED006171D","produto009","2021-07-05",NULL,NULL,NULL,NULL,-0.09
"5DFD01C1F617","178EF2561C7F","3A1E00CADFC5","produto016","2021-05-11",NULL,NULL,NULL,NULL,-0.47
"9650A362A429","9C07F3FC8D25","F0AED731FCC0","produto018","2021-05-26","2021-05-26",NULL,NULL,NULL,-0.35
"2DB5661F7FF8","D3527B520545","818B71F918C6","produto011","2021-03-23","2021-03-23","2021-04-13",NULL,NULL,-0.11
"C23336765030","1F01786F7330","DDF8A8FB7755","produto003","2021-01-16",NULL,NULL,NULL,NULL,-0.25
"D37A271D2158","DAE855A32D83","65FC0290D038","produto058","2021-08-17","2021-08-17","2021-08-17","2021-08-21","2021-08-21",0
"2A4DCB9002CB","BFCA29A883D1","1B1ED006171D","produto043","2021-07-23",NULL,NULL,NULL,NULL,-0.03
"862F907BB29D","9A88966EDD1F","7FACC90F4B57","produto002","2021-07-22",NULL,NULL,NULL,NULL,-0.34
"1FE280A88EA7","76D069B750AC","1D47FCB34126","produto042","2021-06-19",NULL,NULL,NULL,NULL,-0.08
"6966B4B9F0B0","F35FF1181F1B","01F48BAB97E6","produto025","2021-03-19","2021-03-19",NULL,NULL,NULL,-0.17
"EFF18E7DDE2C","78729A1F3C66","AE38D718321A","produto006","2021-07-20",NULL,NULL,NULL,NULL,-0.06
"6AA0D71D0968","F138746E8416","FFBDD273342A","produto085","2021-08-13",NULL,NULL,NULL,NULL,-0.09
"D7F8EFDB214F","62456D051F50","8BA28ADA025E","produto069","2021-06-25","2021-06-25",NULL,NULL,NULL,-0.05
"BBC69DA0E911","BF418EDF1DAB","0013DC2F623E","produto003","2021-05-10",NULL,NULL,NULL,NULL,-0.23
"3438A38FD09A","D3C2952DFE29","89B207EAE2D8","produto052","2021-08-28","2021-08-28","2021-08-30",NULL,NULL,-0.03
"F9F1E30BBE60","1B0FD9CF7FA3","F5AD0F6A59EE","produto031","2021-05-20","2021-05-20",NULL,NULL,NULL,-0.16
"4B8F0A0FBDC2","0EFFDC3911DF","2298ABB94422","produto125","2021-02-03","2021-02-03",NULL,NULL,NULL,-0.09
"551BBF47935F","092C33F4584D","1D9E09F02AF7","produto010","2021-02-08",NULL,NULL,NULL,NULL,-0.16
"436593C7F040","CAA00FB52C14","C97639B89790","produto018","2021-02-26",NULL,NULL,NULL,NULL,-0.11
"57E5C0C6A517","20989E027171","1F5212D36FC3","produto010","2021-08-10","2021-08-10",NULL,NULL,NULL,-0.04
"3F6C5C8B8AB2","9D6465DD406F","89C7816BB457","produto008","2021-06-30",NULL,NULL,NULL,NULL,-0.04
"E231978A99E5","731B17592A0C","88E13D931BE0","produto025","2021-05-31","2021-05-31",NULL,NULL,NULL,-0.16
"135F6D7DF2C5","AD7F1F31B63C","93425DFC3AF8","produto155","2021-02-03",NULL,NULL,NULL,NULL,-0.06
"378144BDBFE1","7FB170375A4D","DB512A0C5B35","produto229","2021-08-25",NULL,NULL,NULL,NULL,-0.23
"3650EDE57ACA","862A4C96B8D5","B88748E83CB1","produto003","2021-06-15","2021-06-15",NULL,NULL,NULL,-0.19
"26815293FED7","E2C47AA4080F","52E1B1208453","produto043","2021-04-09",NULL,NULL,NULL,NULL,-0.14
"31790B24BFD1","06697AB8041F","240A0613D4FB","produto082","2021-07-19","2021-07-19",NULL,NULL,NULL,-0.19
"74D4D5A2FF15","944CB8F82BB4","DDF8A8FB7755","produto060","2021-04-30","2021-04-30",NULL,NULL,NULL,-0.18
"B104D99B5819","3E56A98291D1","23F9A8F32C00","produto023","2021-03-08","2021-03-08",NULL,NULL,NULL,-0.05
"44D2864B819A","6100ED1FEE43","C93A52F8FF12","produto024","2021-07-30","2021-07-30",NULL,NULL,NULL,-0.23
"641020F18CBF","67BE73B382D8","6C90D12050CC","produto005","2021-08-26","2021-08-26",NULL,NULL,NULL,-0.22
"B9EB85B06D30","30A8136BD8E4","5575B79012E7","produto003","2021-08-16","2021-08-16",NULL,NULL,NULL,-0.11
"636C0ADFE74C","54CE16060120","A92029BF9715","produto066","2021-07-05",NULL,NULL,NULL,NULL,-0.27
"AE5477FD6853","6F55B297030E","C2E40FCEB847","produto018","2021-05-21",NULL,NULL,NULL,NULL,-0.14
"7400A09BC5D1","3372F2B57AD5","23F9A8F32C00","produto010","2021-05-11","2021-05-11",NULL,NULL,NULL,-0.15
"D99210CAFA1B","DFB4A0F5470A","D1AF40076D44","produto082","2021-04-17","2021-04-17",NULL,NULL,NULL,-0.28
"2EDB8BEB5C27","3A0EDD849AAC","1B1ED006171D","produto009","2021-08-24","2021-08-24",NULL,NULL,NULL,-0.44
"7B086DFA2587","538C285E80AC","996DF41605BA","produto015","2021-07-20",NULL,NULL,NULL,NULL,-0.21
"A67F7EBA56E5","7F9E70922A87","832FD2EAA33E","produto084","2021-08-21","2021-08-21",NULL,NULL,NULL,-0.12
"4D49D6BF1A31","6CF0938E1D30","2860453F60FA","produto038","2021-08-28","2021-08-28",NULL,NULL,NULL,-0.13
"3614B4430064","0ED2FBB4267E","B06DF477008E","produto021","2021-08-21","2021-08-21",NULL,NULL,NULL,-0.27
"96C150CECB4C","DE2C608986EF","E1FCC1F56DFD","produto006","2021-07-15","2021-07-15",NULL,NULL,NULL,-0.1
"60D3A6E64DFD","7C1539934053","E1DCC0B02D4F","produto078","2021-04-14",NULL,NULL,NULL,NULL,-0.14
"D2FF20111ED1","06E416D3848B","E249CE89C007","produto016","2021-08-16","2021-08-16",NULL,NULL,NULL,-0.3
"4DF5D3CFF3C5","D830B3BE7D3B","EF9E6E171E37","produto053","2021-08-27","2021-08-27",NULL,NULL,NULL,-0.01
"38921B224862","01934BCBF2BE","2860453F60FA","produto061","2021-06-07","2021-06-07",NULL,NULL,NULL,-0.09
"CF33FB5B9F3F","735784616188","7CAAEBA57EEC","produto035","2021-08-25","2021-08-25",NULL,NULL,NULL,-0.1
"7A51EB755FCA","264810D337C8","4AD8E09683EE","produto002","2021-08-13","2021-08-13",NULL,NULL,NULL,-0.1
"A79332948601","1B4C72BF7066","57C9EA8C0D1C","produto003","2020-12-03","2020-12-03",NULL,NULL,NULL,-0.11
"DE11CF21F9E5","AB4B72D19838","4BAC4D13D339","produto094","2021-08-12",NULL,NULL,NULL,NULL,-0.1
"DEEE739777B2","D3C7F0852285","4ECA36BC094D","produto063","2021-08-03","2021-08-03",NULL,NULL,NULL,-0.1
"8DC35E7FC20A","F6E569143980","7EE6DF53D716","produto003","2021-07-14","2021-07-14",NULL,NULL,NULL,-0.1
"07026D0A363D","AFE916F82C37","41B784638C98","produto018","2021-02-09","2021-02-09",NULL,NULL,NULL,-0.21
"7172B70B5591","34FD7C7EC96E","76CFFC3AB4D1","produto006","2021-06-07","2021-06-07","2021-06-08","2021-06-09","2021-06-10",-0.16
"2D7B95D69320","F9BF35C71420","282B7FEACA14","produto003","2021-06-02",NULL,NULL,NULL,NULL,-0.27
"9D4B56A794AC","1E1717E2F188","ABBFF2284F9A","produto038","2021-07-05","2021-07-05",NULL,NULL,NULL,-0.17
"BB1AC4E344D9","17352BD684A9","310E308D1F91","produto053","2021-05-29","2021-05-29",NULL,NULL,NULL,-0.06
"DB7B9B9B39FE","B6BA5304ACA3","DF66CD2ADEA7","produto062","2021-02-09",NULL,NULL,NULL,NULL,-0.15
"A3A38617AA5D","515D479F85B4","2AD9E2A4D18B","produto005","2020-10-16","2020-10-16","2020-10-19","2020-10-19","2020-10-20",-0.16
"FB6969756243","1DA4C8998C0E","D44E57FB3251","produto140","2021-08-19","2021-08-19","2021-08-23","2021-08-23","2021-08-24",-0.03
"0478DAE1D906","93EDDB8A9898","71256F117631","produto141","2021-04-21",NULL,NULL,NULL,NULL,-0.09
"D79E13212DFC","AC947AB17BE4","94C8E56119DE","produto107","2021-06-14","2021-06-14","2021-06-15","2021-06-16","2021-06-16",-0.01
"94F38CDF7A59","F6F6FE6A9E55","FF2BEBABAFFE","produto001","2020-12-11","2020-12-11",NULL,NULL,NULL,-0.17
"04CFBA88E555","4082754B2275","C156438903FD","produto031","2021-08-09","2021-08-09",NULL,NULL,NULL,-0.09
"92C12B8B9E6C","29561F3696FB","74954235059B","produto001","2021-03-09",NULL,NULL,NULL,NULL,-0.19
"63615C314560","0E84A40BAB15","EEB318DA43A1","produto006","2021-06-19",NULL,NULL,NULL,NULL,-0.43
"EF855C98CD51","5F4C12592962","2860453F60FA","produto019","2021-04-08",NULL,NULL,NULL,NULL,-0.12
"5743478A31FD","854314250ADD","D0CBCF9BE544","produto128","2021-07-09",NULL,NULL,NULL,NULL,-0.12
"E33E469E7934","ABD14E2B59EF","DB7B552701D4","produto153","2021-07-16","2021-07-16","2021-07-19","2021-07-20","2021-07-20",-0.09
"CDE671971DCB","84A779087D5B","C9D991B95170","produto002","2021-06-10","2021-06-10",NULL,NULL,NULL,-0.2
"15A340EC6AF4","17436E5E5281","A35199D200DB","produto018","2021-07-19","2021-07-19",NULL,NULL,NULL,-0.49
"FB7351363EC6","595B0C217360","8A77AEDD909E","produto151","2021-07-14","2021-07-14",NULL,NULL,NULL,-0.28
"37ED74C05ADC","2C482D6168EB","FF2BEBABAFFE","produto060","2020-09-21","2020-09-21",NULL,NULL,NULL,-0.01
"745B60CCC80B","0838974CEDF3","99CF688E5EC2","produto025","2021-06-23","2021-06-23",NULL,NULL,NULL,-0.22
"9118E89A5A5E","FE7E6CE51730","FFEC205DC59F","produto003","2021-06-23",NULL,NULL,NULL,NULL,-0.05
"FEF19C397942","ED82949176BC","ABBFF2284F9A","produto063","2021-05-26","2021-05-26",NULL,NULL,NULL,-0.63
"3527CEF3C01E","3AAC3D56E7C2","04A50D1343C5","produto025","2021-08-16","2021-08-16",NULL,NULL,NULL,-0.09
"44DE12EB441F","5276DF3568D7","B5648DFF2633","produto161","2021-05-13",NULL,NULL,NULL,NULL,-0.02
"AB5E87BBE354","0FB8847D3477","93C66BF43007","produto038","2021-06-08","2021-06-08",NULL,NULL,NULL,-0.14
"7C675F9BAEB6","B622085FECBE","AF88B5449B91","produto035","2021-05-21","2021-05-21",NULL,NULL,NULL,-0.28
"9A660A9FFFCA","EE515B462356","A6C21198DA5A","produto023","2021-03-04","2021-03-04","2021-03-05",NULL,NULL,-0.16
"83C73DC78D44","314405960377","F7EA8A2C115D","produto006","2021-04-15","2021-04-15","2021-04-19","2021-04-19","2021-04-20",-0.15
"FEC9BDA87607","F6CE6564EFD2","1FEB5A51DDB3","produto001","2021-04-13",NULL,NULL,NULL,NULL,-0.14
"DB02389ADF9D","86D22F43BF7A","94B34DA218BA","produto006","2020-10-21",NULL,NULL,NULL,NULL,-0.01
"9BDB678CCB4A","EE8E22FAA892","F012FC5E4F3C","produto018","2021-07-02","2021-07-02",NULL,NULL,NULL,-0.31
"193F0B522DF1","2FD4B59A2E8E","8FD8D7CD8CB1","produto201","2021-04-21",NULL,NULL,NULL,NULL,-0.28
"A86F0A657ACF","0B96979070F8","47C46AFA4ACD","produto007","2021-08-02","2021-08-02",NULL,NULL,NULL,-0.22
"26FBC6EDEE61","FCE275370344","BEF81417F66A","produto022","2020-12-15","2020-12-15",NULL,NULL,NULL,-0.22
"67C3C757C549","EFA21478A995","4DEDFDC89DE8","produto089","2021-01-12",NULL,NULL,NULL,NULL,-0.11
"8B5202531D9D","88B52CBECF3C","46AD913A29E5","produto061","2021-06-30","2021-06-30",NULL,NULL,NULL,-0.05
"4029540AA942","994D36A09C33","975D04A41505","produto006","2021-07-19","2021-07-19",NULL,NULL,NULL,-0.21
"BB5702CA0E05","5A9DCDE5C0A1","E249CE89C007","produto005","2020-12-03","2020-12-03",NULL,NULL,NULL,-0.36
"65DAD41D5EE5","7F0752002C93","C2E40FCEB847","produto019","2021-08-13","2021-08-13",NULL,NULL,NULL,-0.11
"ADF13824D2AF","12C017150C80","EB27BBCCB4F5","produto003","2021-02-19",NULL,NULL,NULL,NULL,-0.18
"F0C33DC9C2AC","715E8957DE3C","F6C6BFD63DA0","produto115","2021-08-23","2021-08-23",NULL,NULL,NULL,-0.12
"4AB69375B87A","98360A50918C","16F56105A541","produto009","2021-08-20","2021-08-20",NULL,NULL,NULL,-0.29
"47C953AE4106","F8C1977FFDDD","A35199D200DB","produto007","2021-07-15",NULL,NULL,NULL,NULL,-0.09
"34B0F3F18ABD","5E66F8ADDA0B","1405A1AA19E1","produto010","2021-08-27",NULL,NULL,NULL,NULL,-0.13
"3973475780F6","FEAC35AC9BCB","310F7C4648EC","produto021","2021-07-24","2021-07-24",NULL,NULL,NULL,-0.05
"0589985A0B0A","F658DD796E37","4B1CE8F0BC40","produto236","2021-08-13","2021-08-13",NULL,NULL,NULL,-0.29
"7B070640C7C1","990DC5804FD1","03CCE616AE84","produto043","2021-08-27",NULL,NULL,NULL,NULL,-0.33
"FA40909671B8","4D0B591740B7","03CCE616AE84","produto003","2021-08-10",NULL,NULL,NULL,NULL,-0.42
"9E1D69B757BA","8AA24EB0FE1A","9EED2B655A9D","produto015","2021-05-05","2021-05-05",NULL,NULL,NULL,-0.16
"BFE2C6B2AFE2","1FA19E182AF7","1D86F8D800CA","produto002","2021-08-02","2021-08-02",NULL,NULL,NULL,-0.31
"2FB67869088D","DFC85EDDE06A","99CF688E5EC2","produto153","2021-08-26","2021-08-26","2021-08-28","2021-08-30","2021-08-30",-0.09
"53C21B64672D","36E321D8F696","408D3A7F1887","produto001","2021-05-18",NULL,NULL,NULL,NULL,-0.03
"52B2540DDEDD","93FF22B6483A","A02D36A42F6D","produto011","2021-04-29","2021-04-29",NULL,NULL,NULL,-0.11
"2F9BAA6AEB68","38A525D6E476","23EC49212C2B","produto007","2021-07-08","2021-07-08",NULL,NULL,NULL,-0.32
"D0C4993F932F","88BA66FCD85B","C55F60EB99E4","produto062","2021-07-19","2021-07-19",NULL,NULL,NULL,-0.28
"4BE60DE91EC7","C4FF91C6C857","F81AE4428A0E","produto018","2020-11-24",NULL,NULL,NULL,NULL,-0.09
"19FC72EC3919","5C13A3DBF33C","7EE6DF53D716","produto081","2021-06-29","2021-06-29",NULL,NULL,NULL,-0.06
"C192DE809EC6","2BC0B6982B7B","C2E40FCEB847","produto031","2021-04-14","2021-04-14",NULL,NULL,NULL,-0.24
